15.28047276416567,92.00119251709076,92.00127525451477
15.293855518781092,92.00119341557509,92.00127170911779
15.307238273396512,92.00119431015642,92.00126817170981
15.320621028011933,92.00124232210014,92.00116519476657
15.334003782627354,92.00119608877023,92.00126112133974
15.347386537242775,92.00119697406558,92.00125760806608
15.360769291858196,92.00119785527484,92.00125410298092
15.374152046473617,92.00119873296816,92.00125060582027
15.387534801089037,92.00119960757716,92.001247116786
15.400917555704458,92.00120047834932,92.0012436354482
15.414300310319879,92.00120134602618,92.00124016219071
15.4276830649353,92.0012022106829,92.00123669695043
15.44106581955072,92.00120307144732,92.00123323936278
15.454448574166141,92.00120392919307,92.00122978975344
15.467831328781562,92.0012047836657,92.00122634799307
15.481214083396983,92.00120563489817,92.00122291407159
15.494596838012404,92.00120648298204,92.00121948800698
15.507979592627825,92.001330922878,92.00113420323964
15.521362347243246,92.00120816908667,92.00121265897772
15.534745101858666,92.00120900739604,92.00120925612036
15.548127856474087,92.00127980532767,92.00113135043232
15.561510611089508,92.00121067448617,92.00120247354276
15.574893365704929,92.00121150322306,92.00119909372924
15.58827612032035,92.00121232886882,92.00119572161088
15.60165887493577,92.00121315138195,92.00119235711915
15.615041629551191,92.00121397105393,92.00118900036055
15.628424384166612,92.00121491679802,92.00118573099502
15.641807138782033,92.00121559706636,92.00118227169393
15.655189893397454,92.00123118001426,92.00118936516768
15.668572648012875,92.00121721747287,92.0011756483654
15.681955402628295,92.00122361973726,92.00117627032557
15.695338157243716,92.0012188225746,92.00116901758749
15.708720911859137,92.00121962047616,92.00116571334243
15.722103666474558,92.00122060208827,92.00116207132534
15.735486421089979,92.00122120742783,92.0011591272338
15.7488691757054,92.00122199643889,92.00115584529732
15.76225193032082,92.00122278247649,92.00115257073512
15.775634684936241,92.00122356557245,92.00114930353907
15.789017439551662,92.00122434573126,92.00114604368257
15.802400194167083,92.00122512297462,92.00114279115101
15.815782948782504,92.00122589729835,92.00113954591295
15.829165703397925,92.00122666873789,92.0011363079625
15.842548458013345,92.00122703534417,92.00113338068086
15.855931212628766,92.00122820296043,92.00112985380785
15.869313967244187,92.00122886421813,92.00112658900979
15.882696721859608,92.00122972576678,92.00112342854028
15.896079476475029,92.00123048291438,92.00112022668498
15.90946223109045,92.0012312372484,92.00111703199308
15.92284498570587,92.00123198877249,92.00111384443902
15.936227740321291,92.00123273750393,92.00111066400598
15.949610494936712,92.00123348346213,92.00110749067892
15.962993249552133,92.00123422679485,92.0011043247343
15.976376004167554,92.00123490291543,92.00109967090532
15.989758758782974,92.0012357047665,92.00109801310202
16.003141513398393,92.00123643989251,92.00109486806417
16.016524268013814,92.00123717213656,92.00109172994408
16.029907022629235,92.0012379015,92.00108859873943
16.043289777244656,92.00123862834019,92.00108547457542
16.056672531860077,92.00123935249368,92.00108235735459
16.070055286475498,92.0012400739873,92.00107924706799
16.08343804109092,92.00124079282168,92.00107614368868
16.09682079570634,92.00124150900966,92.00107304719849
16.11020355032176,92.00124222256385,92.001069957579
16.12358630493718,92.00124293349663,92.00106687481173
16.1369690595526,92.00124364182086,92.00106379887855
16.150351814168022,92.00124434755085,92.00106072976224
16.163734568783443,92.00124505071605,92.00105766745472
16.177117323398864,92.00124575133502,92.00105461193434
16.190500078014285,92.00124644937782,92.00105156316216
16.203882832629706,92.00124714469077,92.00104852105194
16.217265587245127,92.00124783758673,92.00104548571927
16.230648341860547,92.00124852795621,92.00104245709142
16.244031096475968,92.00124921588639,92.00103943519561
16.25741385109139,92.00124990116349,92.00103641988012
16.27079660570681,92.00125175373509,92.00103418506976
16.28417936032223,92.0012512643887,92.00103040926288
16.29756211493765,92.00125194227375,92.00102741387411
16.310944869553072,92.00125261770806,92.00102442508681
16.324327624168493,92.00125329068184,92.00102144286993
16.337710378783914,92.0012539612157,92.00101846721162
16.351093133399335,92.00125462931929,92.00101549809327
16.364475888014756,92.00125529514715,92.00101253556842
16.377858642630176,92.0012559582903,92.00100957941231
16.391241397245597,92.00125661915585,92.00100662979958
16.404624151861018,92.0012572776401,92.00100368665937
16.41800690647644,92.0012579337554,92.00100074997584
16.43138966109186,92.00125858749911,92.00099781972251
16.44477241570728,92.00125923937685,92.00099489471192
16.4581551703227,92.00125988795548,92.00099197846252
16.471537924938122,92.001261650272,92.00098976255654
16.484920679553543,92.00126117902562,92.00098616270087
16.498303434168964,92.00126182108811,92.00098326435116
16.511686188784385,92.00126246083333,92.00098037232277
16.525068943399805,92.00126309829379,92.00097748661031
16.538451698015226,92.00126373347085,92.00097460719597
16.551834452630647,92.0012643663687,92.00097173405554
16.565217207246068,92.00126643482241,92.00096976329624
16.57859996186149,92.00126562548579,92.00096600658433
16.59198271647691,92.00126625152407,92.00096315213551
16.60536547109233,92.00129139379113,92.0009752176134
16.61874822570775,92.00126752597332,92.00095747999012
16.632130980323172,92.001268122119,92.00095462957489
